"","S","N","rt","subject","t","is.predictable"
"3042",40,5760,487.581010238336,3,18,0
"3043",40,5760,487.402159713744,3,19,0
"3044",40,5760,483.943460557568,3,20,0
"3045",40,5760,491.489119927114,3,21,0
"3046",40,5760,487.053856182915,3,22,0
"3047",40,5760,491.561671215389,3,23,0
"3048",40,5760,488.7960380366,3,24,0
"3049",40,5760,473.619317708206,3,25,0
"3050",40,5760,479.555722297094,3,26,0
"3051",40,5760,487.340930568369,3,27,0
"3052",40,5760,477.233709628136,3,28,0
"3053",40,5760,484.294307397696,3,29,0
"3054",40,5760,478.863874771388,3,30,0
"3055",40,5760,474.318278614186,3,31,0
"3056",40,5760,476.176449016549,3,32,0
"3057",40,5760,462.109402576118,3,33,0
"3058",40,5760,482.231135022052,3,34,0
"3059",40,5760,468.917225697578,3,35,0
"3060",40,5760,471.163962006263,3,36,0
"3061",40,5760,474.144524295536,3,37,0
"3062",40,5760,469.570300969015,3,38,0
"3063",40,5760,467.839195342743,3,39,0
"3064",40,5760,466.813776950811,3,40,0
"3065",40,5760,469.357298411843,3,41,0
"3066",40,5760,469.633374780471,3,42,0
"3067",40,5760,471.481415992769,3,43,0
"3068",40,5760,469.717354140603,3,44,0
"3069",40,5760,472.039138344815,3,45,0
"3070",40,5760,471.104361407719,3,46,0
"3071",40,5760,476.91594738409,3,47,0
"3072",40,5760,470.348126273475,3,48,0
"3073",40,5760,468.399482078854,3,49,0
"3074",40,5760,466.304418501289,3,50,0
"3075",40,5760,467.441924300438,3,51,0
"3076",40,5760,467.870512179452,3,52,0
"3077",40,5760,469.896166070905,3,53,0
"3078",40,5760,471.712702317756,3,54,0
"3079",40,5760,473.123097252574,3,55,0
"3080",40,5760,462.298901384685,3,56,0
"3081",40,5760,457.4282070216,3,57,0
"3082",40,5760,452.958783851387,3,58,0
"3083",40,5760,460.851475858944,3,59,0
"3084",40,5760,461.970801511358,3,60,0
"3085",40,5760,467.448421231831,3,61,0
"3086",40,5760,464.736027952723,3,62,0
"3087",40,5760,470.836116556723,3,63,0
"3088",40,5760,457.593944951278,3,64,0
"3089",40,5760,463.520752651702,3,65,0
"3090",40,5760,452.148732164504,3,66,0
"3091",40,5760,465.902877055762,3,67,0
"3092",40,5760,467.207986704262,3,68,0
"3093",40,5760,475.736893759085,3,69,0
"3094",40,5760,451.73165630244,3,70,0
"3095",40,5760,451.689132650083,3,71,0
"3096",40,5760,464.458203974538,3,72,0
"3097",40,5760,871.537748528301,4,1,0
"3098",40,5760,783.37561198445,4,2,0
"3099",40,5760,741.491907070359,4,3,0
"3100",40,5760,727.627839634356,4,4,0
"3101",40,5760,700.428825444596,4,5,0
"3102",40,5760,682.380300740054,4,6,0
"3103",40,5760,674.818458774934,4,7,0
"3104",40,5760,674.005451306674,4,8,0
"3105",40,5760,658.186500408907,4,9,0
"3106",40,5760,638.897223867019,4,10,0
"3107",40,5760,635.211583799794,4,11,0
"3108",40,5760,634.205171283508,4,12,0
"3109",40,5760,623.490145167461,4,13,0
"3110",40,5760,616.886801311206,4,14,0
"3111",40,5760,616.87260715504,4,15,0
"3112",40,5760,605.665802907886,4,16,0
"3113",40,5760,611.638594812613,4,17,0
"3114",40,5760,606.867545838861,4,18,0
"3115",40,5760,601.906284297309,4,19,0
"3116",40,5760,596.110891583528,4,20,0
"3117",40,5760,599.35775187738,4,21,0
"3118",40,5760,598.403190755263,4,22,0
"3119",40,5760,591.096252717393,4,23,0
"3120",40,5760,582.712094848577,4,24,0
"3121",40,5760,573.498954829625,4,25,0
"3122",40,5760,578.619671814138,4,26,0
"3123",40,5760,591.060111470504,4,27,0
"3124",40,5760,571.630061099034,4,28,0
"3125",40,5760,569.40259202457,4,29,0
"3126",40,5760,571.143731331021,4,30,0
"3127",40,5760,560.613437692716,4,31,0
"3128",40,5760,573.721765998885,4,32,0
"3129",40,5760,569.677520338149,4,33,0
"3130",40,5760,565.216963700585,4,34,0
"3131",40,5760,562.621581538659,4,35,0
"3132",40,5760,564.555356919698,4,36,0
"3133",40,5760,562.671002131033,4,37,0
"3134",40,5760,562.708608982614,4,38,0
"3135",40,5760,554.881299248455,4,39,0
"3136",40,5760,549.246049928909,4,40,0
"3137",40,5760,560.015639115735,4,41,0
"3138",40,5760,553.104366213054,4,42,0
"3139",40,5760,554.425335847808,4,43,0
"3140",40,5760,551.916690093453,4,44,0
"3141",40,5760,555.541521397353,4,45,0
"3142",40,5760,550.474618085159,4,46,0
"3143",40,5760,547.095556667124,4,47,0
"3144",40,5760,543.777787336759,4,48,0
"3145",40,5760,540.998436333648,4,49,0
"3146",40,5760,549.021786314177,4,50,0
"3147",40,5760,546.744015848743,4,51,0
"3148",40,5760,537.382203359703,4,52,0
"3149",40,5760,545.489676741735,4,53,0
"3150",40,5760,545.347093098354,4,54,0
"3151",40,5760,535.423868929173,4,55,0
"3152",40,5760,534.008756209666,4,56,0
"3153",40,5760,536.662093655329,4,57,0
"3154",40,5760,542.860188101107,4,58,0
"3155",40,5760,533.981123955208,4,59,0
"3156",40,5760,541.908229152618,4,60,0
"3157",40,5760,531.274994620318,4,61,0
"3158",40,5760,526.797405640793,4,62,0
"3159",40,5760,531.125536098173,4,63,0
"3160",40,5760,526.524715607629,4,64,0
"3161",40,5760,546.243391434296,4,65,0
"3162",40,5760,531.254842956421,4,66,0
"3163",40,5760,519.32714767188,4,67,0
"3164",40,5760,527.049517243987,4,68,0
"3165",40,5760,525.446713871005,4,69,0
"3166",40,5760,527.065373222311,4,70,0
"3167",40,5760,531.683207425192,4,71,0
"3168",40,5760,524.745463131163,4,72,0
"3169",40,5760,706.83116009953,5,1,0
"3170",40,5760,662.311893607136,5,2,0
"3171",40,5760,641.983286443381,5,3,0
"3172",40,5760,635.929659784678,5,4,0
"3173",40,5760,626.824081839618,5,5,0
"3174",40,5760,615.958156529761,5,6,0
"3175",40,5760,610.785030036909,5,7,0
"3176",40,5760,603.796885726561,5,8,0
"3177",40,5760,599.770023108431,5,9,0
"3178",40,5760,594.559031680731,5,10,0
"3179",40,5760,594.437491823645,5,11,0
"3180",40,5760,585.386672477654,5,12,0
"3181",40,5760,592.499279077936,5,13,0
"3182",40,5760,578.786996089245,5,14,0
"3183",40,5760,584.088038576203,5,15,0
"3184",40,5760,584.182607752445,5,16,0
"3185",40,5760,583.702734130231,5,17,0
"3186",40,5760,584.075374598357,5,18,0
"3187",40,5760,581.884721270706,5,19,0
"3188",40,5760,578.5122259953,5,20,0
"3189",40,5760,578.74254176187,5,21,0
"3190",40,5760,569.152657380881,5,22,0
"3191",40,5760,582.210858589457,5,23,0
"3192",40,5760,564.306072787146,5,24,0
"3193",40,5760,577.876197965912,5,25,0
"3194",40,5760,565.596416083451,5,26,0
"3195",40,5760,566.11734000083,5,27,0
"3196",40,5760,571.275589023034,5,28,0
"3197",40,5760,574.156019808592,5,29,0
"3198",40,5760,573.225876899138,5,30,0
"3199",40,5760,565.945686762124,5,31,0
"3200",40,5760,564.954683924407,5,32,0
"3201",40,5760,564.501174085976,5,33,0
"3202",40,5760,562.269814679803,5,34,0
"3203",40,5760,564.896170521827,5,35,0
"3204",40,5760,568.93197548888,5,36,0
"3205",40,5760,566.989936851151,5,37,0
"3206",40,5760,569.142654924135,5,38,0
"3207",40,5760,562.45617609526,5,39,0
"3208",40,5760,563.267978922188,5,40,0
"3209",40,5760,555.849642272359,5,41,0
"3210",40,5760,567.710575339318,5,42,0
"3211",40,5760,559.102562501635,5,43,0
"3212",40,5760,560.143811499949,5,44,0
"3213",40,5760,561.40364984411,5,45,0
"3214",40,5760,561.154226141406,5,46,0
"3215",40,5760,557.386811794352,5,47,0
"3216",40,5760,565.067008195053,5,48,0
"3217",40,5760,552.793117265499,5,49,0
"3218",40,5760,558.853432108036,5,50,0
"3219",40,5760,555.668037185329,5,51,0
"3220",40,5760,561.256939484451,5,52,0
"3221",40,5760,552.419581768448,5,53,0
"3222",40,5760,557.448311815056,5,54,0
"3223",40,5760,554.246694598053,5,55,0
"3224",40,5760,555.280930031487,5,56,0
"3225",40,5760,557.785748777834,5,57,0
"3226",40,5760,556.3551089008,5,58,0
"3227",40,5760,559.185055220804,5,59,0
"3228",40,5760,556.399220393514,5,60,0
"3229",40,5760,553.099315785737,5,61,0
"3230",40,5760,555.240418265573,5,62,0
"3231",40,5760,555.745216244585,5,63,0
"3232",40,5760,551.765759781778,5,64,0
"3233",40,5760,555.972004925521,5,65,0
"3234",40,5760,551.16260694304,5,66,0
"3235",40,5760,552.069208117606,5,67,0
"3236",40,5760,560.856325162424,5,68,0
"3237",40,5760,559.618640987872,5,69,0
"3238",40,5760,555.359355311328,5,70,0
"3239",40,5760,548.445553871859,5,71,0
"3240",40,5760,549.878027400064,5,72,0
"3241",40,5760,835.483292813706,6,1,0
"3242",40,5760,837.114718453934,6,2,0
"3243",40,5760,833.892547932232,6,3,0
"3244",40,5760,830.131677443014,6,4,0
"3245",40,5760,837.629771955378,6,5,0
"3246",40,5760,835.200396884462,6,6,0
"3247",40,5760,840.775121297615,6,7,0
"3248",40,5760,835.734855209316,6,8,0
"3249",40,5760,834.99375269153,6,9,0
"3250",40,5760,838.169271557808,6,10,0
"3251",40,5760,838.188391726365,6,11,0
"3252",40,5760,844.55762154899,6,12,0
"3253",40,5760,830.781001386531,6,13,0
"3254",40,5760,842.158080579415,6,14,0
"3255",40,5760,824.217607972928,6,15,0
"3256",40,5760,837.934524348773,6,16,0
"3257",40,5760,830.963654951848,6,17,0
"3258",40,5760,830.719996905853,6,18,0
"3259",40,5760,837.258308883608,6,19,0
"3260",40,5760,832.626563082396,6,20,0
"3261",40,5760,835.268972850447,6,21,0
"3262",40,5760,829.163970820458,6,22,0
"3263",40,5760,841.761088671023,6,23,0
"3264",40,5760,842.72544658012,6,24,0
"3265",40,5760,837.138955666128,6,25,0
"3266",40,5760,840.948024129353,6,26,0
"3267",40,5760,837.522912938323,6,27,0
"3268",40,5760,828.254205190278,6,28,0
"3269",40,5760,833.223245489462,6,29,0
"3270",40,5760,839.416198747282,6,30,0
"3271",40,5760,827.637684652646,6,31,0
"3272",40,5760,833.843212612711,6,32,0
"3273",40,5760,845.283255598194,6,33,0
"3274",40,5760,823.961457311334,6,34,0
"3275",40,5760,832.845464731708,6,35,0
"3276",40,5760,834.201326788067,6,36,0
"3277",40,5760,835.249325448515,6,37,0
"3278",40,5760,831.747099153748,6,38,0
"3279",40,5760,842.195352876941,6,39,0
"3280",40,5760,820.476480751946,6,40,0
"3281",40,5760,844.180992247349,6,41,0
"3282",40,5760,839.176446947508,6,42,0
"3283",40,5760,837.952604607939,6,43,0
"3284",40,5760,840.755406674337,6,44,0
"3285",40,5760,823.72338896621,6,45,0
"3286",40,5760,833.529417583556,6,46,0
"3287",40,5760,839.537186699401,6,47,0
"3288",40,5760,837.887040307719,6,48,0
"3289",40,5760,833.502048055461,6,49,0
"3290",40,5760,827.597077792879,6,50,0
"3291",40,5760,835.230338085583,6,51,0
"3292",40,5760,832.408390436647,6,52,0
"3293",40,5760,829.834711287129,6,53,0
"3294",40,5760,839.660838405038,6,54,0
"3295",40,5760,828.58398043181,6,55,0
"3296",40,5760,832.497830332667,6,56,0
"3297",40,5760,829.291328786816,6,57,0
"3298",40,5760,825.220771006109,6,58,0
"3299",40,5760,830.044509310684,6,59,0
"3300",40,5760,834.513664942025,6,60,0
"3301",40,5760,837.940755857311,6,61,0
"3302",40,5760,828.779635989866,6,62,0
"3303",40,5760,836.706137933614,6,63,0
"3304",40,5760,837.299197015436,6,64,0
"3305",40,5760,835.242869394425,6,65,0
"3306",40,5760,829.152510675444,6,66,0
"3307",40,5760,846.910929991027,6,67,0
"3308",40,5760,832.028941240156,6,68,0
"3309",40,5760,832.503239718984,6,69,0
"3310",40,5760,837.387295319368,6,70,0
"3311",40,5760,845.16567937813,6,71,0
"3312",40,5760,838.191124787672,6,72,0
"3313",40,5760,853.95052854978,7,1,0
"3314",40,5760,844.589577228372,7,2,0
"3315",40,5760,865.462919720019,7,3,0
"3316",40,5760,860.043451026966,7,4,0
"3317",40,5760,857.337250392965,7,5,0
"3318",40,5760,851.477701942983,7,6,0
"3319",40,5760,857.252530041388,7,7,0
"3320",40,5760,857.037271368394,7,8,0
"3321",40,5760,861.367314227749,7,9,0
"3322",40,5760,857.433482286063,7,10,0
"3323",40,5760,860.914158250373,7,11,0
"3324",40,5760,860.588628907672,7,12,0
"3325",40,5760,854.577542147614,7,13,0
"3326",40,5760,853.60776851853,7,14,0
"3327",40,5760,859.069887394839,7,15,0
"3328",40,5760,848.618895553037,7,16,0
"3329",40,5760,855.190359405736,7,17,0
"3330",40,5760,858.526279820714,7,18,0
"3331",40,5760,854.130370433415,7,19,0
"3332",40,5760,852.850345607432,7,20,0
"3333",40,5760,849.831163513776,7,21,0
"3334",40,5760,853.253633529866,7,22,0
"3335",40,5760,861.001215790076,7,23,0
"3336",40,5760,858.419827627788,7,24,0
"3337",40,5760,855.429602437332,7,25,0
"3338",40,5760,849.910279504818,7,26,0
"3339",40,5760,860.699801923547,7,27,0
"3340",40,5760,852.996612402227,7,28,0
"3341",40,5760,848.333428408081,7,29,0
"3342",40,5760,855.650258676873,7,30,0
"3343",40,5760,850.027530962102,7,31,0
"3344",40,5760,851.75674467079,7,32,0
"3345",40,5760,860.097812918449,7,33,0
"3346",40,5760,854.30906671331,7,34,0
"3347",40,5760,851.863610285672,7,35,0
"3348",40,5760,862.670507203761,7,36,0
"3349",40,5760,858.833966715879,7,37,0
"3350",40,5760,854.754570883446,7,38,0
"3351",40,5760,853.769131528987,7,39,0
"3352",40,5760,858.520742851777,7,40,0
"3353",40,5760,864.416530687257,7,41,0
"3354",40,5760,850.440332513784,7,42,0
"3355",40,5760,858.733202728714,7,43,0
"3356",40,5760,855.392383157625,7,44,0
"3357",40,5760,856.344721156704,7,45,0
"3358",40,5760,857.081175720653,7,46,0
"3359",40,5760,848.620426797148,7,47,0
"3360",40,5760,853.477684515952,7,48,0
"3361",40,5760,865.458644670457,7,49,0
"3362",40,5760,848.885961349226,7,50,0
"3363",40,5760,849.322274593544,7,51,0
"3364",40,5760,848.316639387277,7,52,0
"3365",40,5760,845.710053595864,7,53,0
"3366",40,5760,859.620598970427,7,54,0
"3367",40,5760,851.630574127819,7,55,0
"3368",40,5760,856.475169009758,7,56,0
"3369",40,5760,852.49298846889,7,57,0
"3370",40,5760,853.714892454452,7,58,0
"3371",40,5760,857.539053253001,7,59,0
"3372",40,5760,860.078116985038,7,60,0
"3373",40,5760,853.438033683807,7,61,0
"3374",40,5760,854.501919453863,7,62,0
"3375",40,5760,852.873352741641,7,63,0
"3376",40,5760,855.894336532727,7,64,0
"3377",40,5760,852.843757124891,7,65,0
"3378",40,5760,854.461367024574,7,66,0
"3379",40,5760,853.30756700011,7,67,0
"3380",40,5760,853.621431101313,7,68,0
"3381",40,5760,847.9973924933,7,69,0
"3382",40,5760,856.791344063898,7,70,0
"3383",40,5760,854.981311770781,7,71,0
"3384",40,5760,858.618425551138,7,72,0
"3385",40,5760,740.044877076328,8,1,0
"3386",40,5760,666.64312698558,8,2,0
"3387",40,5760,608.51330030923,8,3,0
"3388",40,5760,591.153464138609,8,4,0
"3389",40,5760,570.350512291981,8,5,0
"3390",40,5760,559.581601684076,8,6,0
"3391",40,5760,545.169358490298,8,7,0
"3392",40,5760,525.512797641577,8,8,0
"3393",40,5760,515.908532547401,8,9,0
"3394",40,5760,522.777636271616,8,10,0
"3395",40,5760,519.916132428721,8,11,0
"3396",40,5760,493.922021987123,8,12,0
"3397",40,5760,493.087672959888,8,13,0
"3398",40,5760,500.026802480074,8,14,0
"3399",40,5760,488.553170228991,8,15,0
"3400",40,5760,478.759001710827,8,16,0
"3401",40,5760,480.715037269964,8,17,0
"3402",40,5760,475.76940371247,8,18,0
"3403",40,5760,475.629849264521,8,19,0
"3404",40,5760,459.160662319373,8,20,0
"3405",40,5760,465.006785495547,8,21,0
"3406",40,5760,463.352684124655,8,22,0
"3407",40,5760,464.773509418644,8,23,0
"3408",40,5760,461.856738247178,8,24,0
"3409",40,5760,459.903566130247,8,25,0
"3410",40,5760,461.35121899603,8,26,0
"3411",40,5760,455.477406503852,8,27,0
"3412",40,5760,451.935365251944,8,28,0
"3413",40,5760,446.933643138991,8,29,0
"3414",40,5760,451.509326960256,8,30,0
"3415",40,5760,441.16397057276,8,31,0
"3416",40,5760,452.047729953738,8,32,0
"3417",40,5760,443.105012208078,8,33,0
"3418",40,5760,436.898028164992,8,34,0
"3419",40,5760,430.669630647879,8,35,0
"3420",40,5760,435.27708930804,8,36,0
"3421",40,5760,438.820287490599,8,37,0
"3422",40,5760,436.510952647039,8,38,0
"3423",40,5760,422.056630043532,8,39,0
"3424",40,5760,439.006894660372,8,40,0
"3425",40,5760,435.732994373785,8,41,0
"3426",40,5760,429.518412718027,8,42,0
"3427",40,5760,431.576617655926,8,43,0
"3428",40,5760,427.889338720712,8,44,0
"3429",40,5760,424.21694547302,8,45,0
"3430",40,5760,416.768009965072,8,46,0
"3431",40,5760,421.277620236138,8,47,0
"3432",40,5760,426.721039425699,8,48,0
"3433",40,5760,423.050544723886,8,49,0
"3434",40,5760,425.090912310735,8,50,0
"3435",40,5760,419.256730302108,8,51,0
"3436",40,5760,415.375737234765,8,52,0
"3437",40,5760,418.340246154688,8,53,0
"3438",40,5760,419.121524074635,8,54,0
"3439",40,5760,412.21658758074,8,55,0
"3440",40,5760,412.573174550736,8,56,0
"3441",40,5760,405.853999956141,8,57,0
"3442",40,5760,412.421316407423,8,58,0
"3443",40,5760,412.848356150369,8,59,0
"3444",40,5760,423.950873324125,8,60,0
"3445",40,5760,421.919549195353,8,61,0
"3446",40,5760,412.364189711073,8,62,0
"3447",40,5760,408.837609006127,8,63,0
"3448",40,5760,409.920427931907,8,64,0
"3449",40,5760,412.41438475281,8,65,0
"3450",40,5760,397.710101124724,8,66,0
"3451",40,5760,404.3897233696,8,67,0
"3452",40,5760,410.621617142171,8,68,0
"3453",40,5760,399.391800661873,8,69,0
"3454",40,5760,397.732974715519,8,70,0
"3455",40,5760,402.967397467486,8,71,0
"3456",40,5760,398.256275224436,8,72,0
"3457",40,5760,873.311229657196,9,1,0
"3458",40,5760,836.286725809333,9,2,0
"3459",40,5760,817.052300287465,9,3,0
"3460",40,5760,794.207538353004,9,4,0
"3461",40,5760,778.349104424831,9,5,0
"3462",40,5760,769.972423301695,9,6,0
"3463",40,5760,767.624740175205,9,7,0
"3464",40,5760,761.682273507482,9,8,0
"3465",40,5760,750.282090748378,9,9,0
"3466",40,5760,743.273448317368,9,10,0
"3467",40,5760,742.606771807376,9,11,0
"3468",40,5760,742.471458239265,9,12,0
"3469",40,5760,736.571637490433,9,13,0
"3470",40,5760,728.590988421449,9,14,0
"3471",40,5760,723.441707871878,9,15,0
"3472",40,5760,728.244696295014,9,16,0
"3473",40,5760,724.619682429707,9,17,0
"3474",40,5760,724.969765646359,9,18,0
"3475",40,5760,710.104369836827,9,19,0
"3476",40,5760,719.500569248447,9,20,0
"3477",40,5760,709.092624628776,9,21,0
"3478",40,5760,716.395782518098,9,22,0
"3479",40,5760,708.069104007791,9,23,0
"3480",40,5760,714.476422801646,9,24,0
"3481",40,5760,701.376263902709,9,25,0
"3482",40,5760,704.653689163954,9,26,0
"3483",40,5760,711.410413060581,9,27,0
"3484",40,5760,701.468988355718,9,28,0
"3485",40,5760,697.08021041598,9,29,0
"3486",40,5760,703.483476558761,9,30,0
"3487",40,5760,698.691115110069,9,31,0
"3488",40,5760,694.307866380768,9,32,0
"3489",40,5760,697.306981476827,9,33,0
"3490",40,5760,692.745673616376,9,34,0
"3491",40,5760,692.088525426797,9,35,0
"3492",40,5760,697.541828657721,9,36,0
"3493",40,5760,690.765243154014,9,37,0
"3494",40,5760,693.179177466924,9,38,0
"3495",40,5760,691.140692327606,9,39,0
"3496",40,5760,687.101266683947,9,40,0
"3497",40,5760,693.088258873216,9,41,0
"3498",40,5760,686.650234482074,9,42,0
"3499",40,5760,680.767896812123,9,43,0
"3500",40,5760,690.214643161467,9,44,0
"3501",40,5760,679.553403604772,9,45,0
"3502",40,5760,676.973800153405,9,46,0
"3503",40,5760,685.081763836202,9,47,0
"3504",40,5760,677.008910581629,9,48,0
"3505",40,5760,669.462193463158,9,49,0
"3506",40,5760,675.225141885086,9,50,0
"3507",40,5760,669.986764318607,9,51,0
"3508",40,5760,689.184435848479,9,52,0
"3509",40,5760,673.847168561061,9,53,0
"3510",40,5760,678.163440878579,9,54,0
"3511",40,5760,672.943658162109,9,55,0
"3512",40,5760,676.647993725636,9,56,0
"3513",40,5760,674.152497642544,9,57,0
"3514",40,5760,670.412984290509,9,58,0
"3515",40,5760,679.018836698234,9,59,0
"3516",40,5760,673.141786623297,9,60,0
"3517",40,5760,667.03151769505,9,61,0
"3518",40,5760,666.795798983625,9,62,0
"3519",40,5760,669.149288131538,9,63,0
"3520",40,5760,660.917636685969,9,64,0
"3521",40,5760,669.094937849089,9,65,0
"3522",40,5760,661.352357725342,9,66,0
"3523",40,5760,669.74459052004,9,67,0
"3524",40,5760,666.46539667907,9,68,0
"3525",40,5760,662.349087338684,9,69,0
"3526",40,5760,666.042387422278,9,70,0
"3527",40,5760,662.940174388355,9,71,0
"3528",40,5760,653.847643567514,9,72,0
"3529",40,5760,788.309605119826,10,1,0
"3530",40,5760,778.131136734543,10,2,0
"3531",40,5760,777.658915196221,10,3,0
"3532",40,5760,771.129512313015,10,4,0
"3533",40,5760,775.978317024695,10,5,0
"3534",40,5760,774.742783137492,10,6,0
"3535",40,5760,765.192786162088,10,7,0
"3536",40,5760,766.407361651387,10,8,0
"3537",40,5760,759.715151364747,10,9,0
"3538",40,5760,765.879455939904,10,10,0
"3539",40,5760,768.159728791883,10,11,0
"3540",40,5760,774.707342401883,10,12,0
"3541",40,5760,768.895823452561,10,13,0
"3542",40,5760,756.027432801708,10,14,0
"3543",40,5760,763.747946499282,10,15,0
"3544",40,5760,764.559893127262,10,16,0
"3545",40,5760,757.880457633858,10,17,0
"3546",40,5760,762.91200522706,10,18,0
"3547",40,5760,768.17940843207,10,19,0
"3548",40,5760,765.642259138308,10,20,0
"3549",40,5760,760.069410043785,10,21,0
"3550",40,5760,761.901146818016,10,22,0
"3551",40,5760,757.449797674933,10,23,0
"3552",40,5760,752.554460529717,10,24,0
"3553",40,5760,762.967489777018,10,25,0
"3554",40,5760,762.10151047612,10,26,0
"3555",40,5760,766.845691329357,10,27,0
"3556",40,5760,766.223861939983,10,28,0
"3557",40,5760,763.93755692426,10,29,0
"3558",40,5760,757.635813368903,10,30,0
"3559",40,5760,761.029621633191,10,31,0
"3560",40,5760,758.73434077636,10,32,0
"3561",40,5760,755.552715045668,10,33,0
"3562",40,5760,766.670982879706,10,34,0
"3563",40,5760,760.031494263441,10,35,0
"3564",40,5760,749.063382011446,10,36,0
"3565",40,5760,760.166259415593,10,37,0
"3566",40,5760,773.984711790442,10,38,0
"3567",40,5760,753.358541233522,10,39,0
"3568",40,5760,764.267506595639,10,40,0
"3569",40,5760,751.879795157767,10,41,0
"3570",40,5760,759.952193688012,10,42,0
"3571",40,5760,758.724566859617,10,43,0
"3572",40,5760,757.755618924914,10,44,0
"3573",40,5760,759.60194145879,10,45,0
"3574",40,5760,762.087266486827,10,46,0
"3575",40,5760,746.87698309459,10,47,0
"3576",40,5760,756.198728166034,10,48,0
"3577",40,5760,760.776267710324,10,49,0
"3578",40,5760,754.712250958065,10,50,0
"3579",40,5760,754.979655044918,10,51,0
"3580",40,5760,754.301231769952,10,52,0
"3581",40,5760,765.563579921637,10,53,0
"3582",40,5760,757.898358821433,10,54,0
"3583",40,5760,760.401005789598,10,55,0
"3584",40,5760,757.467433369249,10,56,0
"3585",40,5760,760.872372191601,10,57,0
"3586",40,5760,754.628239277686,10,58,0
"3587",40,5760,756.807692866039,10,59,0
"3588",40,5760,762.624465416535,10,60,0
"3589",40,5760,760.45412140741,10,61,0
"3590",40,5760,754.90450198027,10,62,0
"3591",40,5760,757.228284761758,10,63,0
"3592",40,5760,756.563664240693,10,64,0
"3593",40,5760,746.578275060366,10,65,0
"3594",40,5760,761.199641039614,10,66,0
"3595",40,5760,763.68330122453,10,67,0
"3596",40,5760,759.987926788992,10,68,0
"3597",40,5760,758.867477143079,10,69,0
"3598",40,5760,758.00956186391,10,70,0
"3599",40,5760,761.96635780149,10,71,0
"3600",40,5760,758.858262014643,10,72,0
"3601",40,5760,756.415491850649,11,1,0
"3602",40,5760,621.869154222977,11,2,0
"3603",40,5760,559.48199903739,11,3,0
"3604",40,5760,540.443732550901,11,4,0
"3605",40,5760,510.921162491289,11,5,0
"3606",40,5760,503.58126976756,11,6,0
"3607",40,5760,501.472456488725,11,7,0
"3608",40,5760,482.693707860901,11,8,0
"3609",40,5760,468.783743064962,11,9,0
"3610",40,5760,469.879063292112,11,10,0
"3611",40,5760,465.312535613824,11,11,0
"3612",40,5760,463.149969335475,11,12,0
"3613",40,5760,461.541923981995,11,13,0
"3614",40,5760,446.226426675241,11,14,0
"3615",40,5760,450.416605757751,11,15,0
"3616",40,5760,438.702339111191,11,16,0
"3617",40,5760,441.346873938137,11,17,0
"3618",40,5760,434.678885142001,11,18,0
"3619",40,5760,441.106994253505,11,19,0
"3620",40,5760,439.578252038906,11,20,0
"3621",40,5760,433.184211718679,11,21,0
"3622",40,5760,432.022482625505,11,22,0
"3623",40,5760,438.681440944026,11,23,0
"3624",40,5760,432.623844684918,11,24,0
"3625",40,5760,432.604846045215,11,25,0
"3626",40,5760,433.068234322518,11,26,0
"3627",40,5760,429.593428306148,11,27,0
"3628",40,5760,431.845231825082,11,28,0
"3629",40,5760,415.044570106933,11,29,0
"3630",40,5760,422.494705864335,11,30,0
"3631",40,5760,427.419961019952,11,31,0
"3632",40,5760,409.962242297569,11,32,0
"3633",40,5760,418.82120314301,11,33,0
"3634",40,5760,420.919083525865,11,34,0
"3635",40,5760,410.838096779366,11,35,0
"3636",40,5760,409.271003291283,11,36,0
"3637",40,5760,415.709973460426,11,37,0
"3638",40,5760,413.928137339358,11,38,0
"3639",40,5760,411.056372761413,11,39,0
"3640",40,5760,417.735788900862,11,40,0
"3641",40,5760,421.415610350419,11,41,0
"3642",40,5760,427.384696041114,11,42,0
"3643",40,5760,402.599368475422,11,43,0
"3644",40,5760,408.225414225231,11,44,0
"3645",40,5760,413.152096079467,11,45,0
"3646",40,5760,406.333808301452,11,46,0
"3647",40,5760,405.265633370487,11,47,0
"3648",40,5760,408.337605355952,11,48,0
"3649",40,5760,414.83341136241,11,49,0
"3650",40,5760,406.315339322476,11,50,0
"3651",40,5760,402.037201905118,11,51,0
"3652",40,5760,412.115283630635,11,52,0
"3653",40,5760,409.712299082416,11,53,0
"3654",40,5760,409.292004807004,11,54,0
"3655",40,5760,408.14111115334,11,55,0
"3656",40,5760,405.601600581014,11,56,0
"3657",40,5760,411.412931829325,11,57,0
"3658",40,5760,403.119496173403,11,58,0
"3659",40,5760,402.62505532914,11,59,0
"3660",40,5760,402.443386922158,11,60,0
"3661",40,5760,409.734154925699,11,61,0
"3662",40,5760,397.377101418502,11,62,0
"3663",40,5760,410.235264081438,11,63,0
"3664",40,5760,404.303043173817,11,64,0
"3665",40,5760,405.120261073493,11,65,0
"3666",40,5760,408.423589745221,11,66,0
"3667",40,5760,403.632502437839,11,67,0
"3668",40,5760,407.62836351425,11,68,0
"3669",40,5760,407.468552060099,11,69,0
"3670",40,5760,398.373561711778,11,70,0
"3671",40,5760,413.948338179601,11,71,0
"3672",40,5760,403.169490772225,11,72,0
"3673",40,5760,956.146585679829,12,1,0
"3674",40,5760,952.649825864903,12,2,0
"3675",40,5760,936.53536942111,12,3,0
"3676",40,5760,920.621840038411,12,4,0
